#ZVView-data-copy::  16-Sep-2026 16:58:33
#=======================================
#
#name:   JEFF-4.0: U-235(N,F) E_in=1.e-11 MeV
#X.axis: Energy
#Y.axis: 
#wdata:  3
#ldata:  303
#data...
# X               Y               +-dY           
# MeV             1/eV            1/eV           
  1.00e-11        1.9779e-12      5.40618e-14      #dY:2.7%   
  2.00e-11        2.79717e-12     7.64548e-14      #dY:2.7%   
  4.00e-11        3.95579e-12     7.98811e-14      #dY:2.0%   
  6.00e-11        4.84484e-12     1.32424e-13      #dY:2.7%   
  8.00e-11        5.59434e-12     1.5291e-13       #dY:2.7%   
  1.00e-10        6.25466e-12     1.70958e-13      #dY:2.7%   
  2.00e-10        8.84542e-12     2.41771e-13      #dY:2.7%   
  4.00e-10        1.25093e-11     3.41916e-13      #dY:2.7%   
  6.00e-10        1.53207e-11     4.1876e-13       #dY:2.7%   
  8.00e-10        1.76908e-11     4.83542e-13      #dY:2.7%   
  1.00e-9         1.9779e-11      5.40619e-13      #dY:2.7%   
  2.00e-9         2.79717e-11     7.64547e-13      #dY:2.7%   
  4.00e-9         3.95579e-11     1.08123e-12      #dY:2.7%   
  6.00e-9         4.84484e-11     1.32424e-12      #dY:2.7%   
  8.00e-9         5.59434e-11     1.5291e-12       #dY:2.7%   
  1.00e-8         6.25466e-11     1.70958e-12      #dY:2.7%   
  2.00e-8         8.84542e-11     2.41771e-12      #dY:2.7%   
  4.00e-8         1.25093e-10     3.45055e-12      #dY:2.8%   
  6.00e-8         1.53207e-10     4.20095e-12      #dY:2.7%   
  8.00e-8         1.76908e-10     4.84329e-12      #dY:2.7%   
  1.00e-7         1.9779e-10      5.41499e-12      #dY:2.7%   
  2.00e-7         2.79717e-10     7.65327e-12      #dY:2.7%   
  4.00e-7         3.95579e-10     1.09183e-11      #dY:2.8%   
  6.00e-7         4.84483e-10     1.33722e-11      #dY:2.8%   
  8.00e-7         5.59433e-10     1.53429e-11      #dY:2.7%   
  1.00e-6         6.25465e-10     1.71251e-11      #dY:2.7%   
  2.00e-6         8.84541e-10     2.42021e-11      #dY:2.7%   
  4.00e-6         1.250928e-9     3.45269e-11      #dY:2.8%   
  6.00e-6         1.532065e-9     4.22865e-11      #dY:2.8%   
  8.00e-6         1.769074e-9     4.85182e-11      #dY:2.7%   
  1.00e-5         1.977882e-9     5.41539e-11      #dY:2.7%   
  2.00e-5         2.797127e-9     7.65324e-11      #dY:2.7%   
  4.00e-5         3.955676e-9     1.0918e-10       #dY:2.8%   
  6.00e-5         4.844622e-9     1.33716e-10      #dY:2.8%   
  8.00e-5         5.594006e-9     1.53418e-10      #dY:2.7%   
  1.00e-4         6.254196e-9     1.71236e-10      #dY:2.7%   
  2.00e-4         8.844116e-9     2.41979e-10      #dY:2.7%   
  4.00e-4         1.250576e-8     3.45161e-10      #dY:2.8%   
  6.00e-4         1.531507e-8     4.22682e-10      #dY:2.8%   
  8.00e-4         1.768314e-8     4.84897e-10      #dY:2.7%   
  1.00e-3         1.976911e-8     5.41122e-10      #dY:2.7%   
  2.00e-3         2.794828e-8     7.64382e-10      #dY:2.7%   
  4.00e-3         3.949373e-8     1.0892e-9        #dY:2.8%   
  6.00e-3         4.833957e-8     1.33196e-9       #dY:2.8%   
  8.00e-3         5.578726e-8     1.52545e-9       #dY:2.7%   
  0.01            6.233714e-8     1.6993e-9        #dY:2.7%   
  0.02            8.786404e-8     2.39007e-9       #dY:2.7%   
  0.03            1.072396e-7     2.93053e-9       #dY:2.7%   
  0.04            1.234143e-7     3.32776e-9       #dY:2.7%   
  0.05            1.374865e-7     3.67391e-9       #dY:2.7%   
  0.06            1.500314e-7     3.97592e-9       #dY:2.7%   
  0.07            1.614327e-7     4.2434e-9        #dY:2.6%   
  0.08            1.719176e-7     4.48166e-9       #dY:2.6%   
  0.09            1.816325e-7     4.69399e-9       #dY:2.6%   
  0.1             1.906998e-7     4.88378e-9       #dY:2.6%   
  0.15            2.28783e-7      5.80366e-9       #dY:2.5%   
  0.2             2.584092e-7     6.3676e-9        #dY:2.5%   
